SMILES,ATSc5,ATSc3,ALogP,ATSc4,BCUTp-1l,BCUTc-1h,ALogp2,BCUTw-1h,SaasC,MDEC-22,CrippenLogP,BCUTp-1h,hmax,minHBa,maxsOH,XLogP,minsOH,minsCH3,ATSc2,minHBd,Caco-2,CYP3A4,hERG,HOB,MN
CCc1cc(NCC(C)C)nc(NCC(C)C)n1,0.49113,2.15976,-0.42884,-1.10349,1.49953,-0.04139,-0.23715,-0.72298,-0.40288,-1.43397,-0.56781,-2.065,-1.16299,0.1385,-1.89854,-0.62843,-1.8963,0.92736,-0.00519,-0.86833,1,0,0,1,1
CC(C)CNc1cc(CCc2cccc3ccccc23)nc(NCC(C)C)n1,0.55623,2.15607,0.67097,-1.13652,1.83315,-0.0408,0.07845,-0.72298,0.21793,0.11447,0.98109,-1.24228,-0.79709,0.16658,-1.89854,1.11308,-1.8963,1.00907,0.00263,-1.07184,0,1,1,1,1
CC(C)CCc1cc(NCc2ccccc2)nc(NCc3ccccc3)n1,0.62513,2.28322,0.99839,-1.227,1.93867,-0.03731,0.24732,-0.72298,0.68445,0.54054,0.36805,-1.79141,-0.5082,0.16274,-1.89854,0.40793,-1.8963,1.06218,-0.08208,-0.80104,0,0,1,1,0
CC(C)CCc1cc(NCC(C)C)nc(NCC(C)C)n1,0.48976,2.1597,0.11305,-1.10284,1.82421,-0.04122,-0.13011,-0.72298,-0.36529,-1.29957,0.10116,-1.85193,-1.19716,0.15452,-1.89854,0.39059,-1.8963,1.00725,-0.00531,-1.03394,1,0,0,1,1
CCCCc1cc(NCCC)nc(NCCC)n1,0.48094,2.15201,-1.9594,-1.09608,0.70822,-0.0415,-0.03103,-0.72298,-0.35518,-0.85492,-0.37994,-2.02956,-1.18678,0.13284,-1.89854,-0.29165,-1.8963,0.96003,-0.00377,-0.73339,1,0,0,1,1
CC(C)CNc1nc(CCc2ccccc2)cc(NCc3ccccc3)n1,0.61031,2.2152,0.86368,-1.16655,1.83314,-0.04087,0.17368,-0.72298,0.73562,0.64835,0.36277,-1.70097,-0.57599,0.16085,-1.89854,0.28411,-1.8963,1.00025,-0.0384,-0.80104,0,0,1,1,0
CC(C)CNc1cc(CCc2ccccc2)nc(NCc3ccccc3)n1,0.63777,2.22013,0.73407,-1.23074,1.86983,-0.03732,0.10832,-0.72298,0.72653,0.61652,0.36277,-1.70097,-0.5082,0.16274,-1.89854,0.41474,-1.8963,1.013,-0.03304,-0.97955,0,0,1,1,0
CC(C)CNc1nc(NCc2ccccc2)cc(\C=C\c3ccccc3)n1,0.64885,2.30711,0.83851,-1.25715,1.84704,-0.03715,0.16057,-0.72298,0.51217,0.64835,0.42378,-1.57384,-0.52895,0.15067,-1.89854,0.57013,-1.8963,0.98558,-0.07023,-0.69239,0,0,1,1,0
CC(C)CNc1cc(\C=C\c2ccccc2)nc(NCc3ccccc3)n1,0.67633,2.31203,0.83851,-1.32134,1.86527,-0.03377,0.16057,-0.72298,0.50308,0.61652,0.42378,-1.57384,-0.46117,0.15257,-1.89854,0.57013,-1.8963,0.99833,-0.06487,-0.87091,0,0,1,1,0
CC(C)CNc1cc(CCc2ccccc2)nc(NCC(C)C)n1,0.55622,2.1559,0.2914,-1.13657,1.82864,-0.04105,-0.07429,-0.72298,0.21175,-0.29497,0.22932,-1.73117,-0.91029,0.15768,-1.89854,0.40607,-1.8963,1.00375,0.00267,-1.00674,0,0,1,1,0
NC(=N)N\N=C\C1=C(Cl)c2ccccc2CC1,-0.06996,-0.0385,0.11437,0.1105,0.37449,-0.5101,-0.12974,0.58859,-0.3669,-0.72404,-2.0158,-0.70901,-0.55459,-0.60683,-1.89854,-0.15978,-1.8963,-1.28833,0.97567,1.04413,1,0,1,1,1
CC*C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@H](C[C@]12C)c5ccc(cc5)N(C)C,-0.19471,-0.25472,1.15352,0.10717,0.04858,0.02198,0.33932,-0.59848,-0.4907,0.6285,0.46686,1.00564,-0.77516,-0.2075,0.97129,0.60418,1.05943,0.64871,0.61448,-2.6187,0,1,1,0,0
CC(C)OC(=O)C1=CN(CC(C)(C)c2c1[nH]c3ccccc23)C(=O)c4ccc(F)c(F)c4,1.6136,0.93662,0.06034,-0.96628,-1.30866,1.05199,-0.14466,-0.41057,-1.97818,-0.70588,0.18936,0.34081,-0.07996,-0.43725,-1.89854,0.35469,-1.8963,0.54293,-0.86292,-0.73181,1,1,1,0,1
C(CN1CCC1)Oc2ccc(cc2)C3=C(CCOc4ccccc34)c5ccccc5,-0.37791,-0.71241,0.99483,0.94455,2.12058,-1.42454,0.2453,-0.59848,0.87891,2.16306,0.56433,0.68861,-0.41451,-0.11982,-1.89854,0.76329,-1.8963,-1.28833,0.09632,-2.7892,1,1,1,0,0
Oc1ccc(cc1)C2=C(c3ccc(OCCN4CCC4)cc3)c5ccccc5OCC2,-0.36217,-0.81578,0.60222,0.93209,0.17886,-1.38271,0.04736,-0.59842,0.84129,1.81565,0.28754,0.69969,-0.3535,-0.12464,0.48609,0.06,0.55971,-1.28833,-0.02782,0.56108,0,1,1,0,0
COc1ccc2C(=C(CCOc2c1)c3ccc(O)cc3)c4ccc(OCCN5CCC5)cc4,0.45984,-0.84206,0.25458,0.64034,0.1777,-1.36218,-0.08665,-0.59836,1.08598,1.47604,0.29314,0.75145,-0.24504,-0.12635,0.4968,0.07795,0.57074,0.45792,-0.61444,0.52314,1,1,1,0,1
COc1ccc2C(=C(CCOc2c1)c3ccc(O)cc3)c4ccc(OCCN5CCCC5)cc4,0.46916,-0.82797,0.05378,0.63946,0.17777,-1.36148,-0.14641,-0.59836,1.09043,1.75024,0.54745,0.75359,-0.24504,-0.10967,0.50061,0.29959,0.57466,0.45974,-0.62369,0.50095,1,1,1,0,0
Oc1ccc(cc1)C2=C(c3ccc(OCCN4CCCC4)cc3)c5ccc(O)cc5OCC2,0.10577,-0.88355,0.00881,0.56948,0.17973,-1.36533,-0.15802,-0.59836,0.65295,1.75024,0.34992,0.72398,-0.24504,-0.1135,0.54851,0.10086,0.56433,-1.28833,-0.12678,0.34899,0,1,1,0,1
Fc1ccc2C(=C(CCOc2c1)c3ccccc3)c4ccc(OCCN5CCCC5)cc4,0.12545,-0.80235,0.73114,0.5565,-0.87136,0.24525,0.10691,-0.41063,0.35062,2.08822,0.36192,0.68646,-0.25182,-0.11173,-1.89854,0.92611,-1.8963,-1.28833,-0.01637,-2.7892,1,1,1,0,1
Oc1ccc(cc1)C2=C(c3ccc(OCCN4CCCC4)cc3)c5ccc(F)cc5OCC2,0.13904,-0.89901,0.33853,0.5435,-0.87055,0.24541,-0.05784,-0.41063,0.27549,1.75024,0.17,0.69754,-0.19081,-0.11656,0.48717,0.22282,0.56083,-1.28833,-0.14248,0.56116,0,1,1,0,1
Oc1cccc(c1)C2=C(c3ccc(OCCN4CCCC4)cc3)c5ccc(F)cc5OCC2,0.22467,-0.90432,0.33853,0.5516,-0.86975,0.24541,-0.05784,-0.41063,0.20309,1.72169,0.17,0.70862,-0.17214,-0.11727,0.56626,0.22282,0.64228,-1.28833,-0.14356,0.19582,0,1,1,0,1
Fc1ccc(cc1)C2=C(c3ccc(OCCN4CCCC4)cc3)c5ccc(F)cc5OCC2,0.14035,-0.91451,0.66825,0.54206,-1.14519,-0.92816,0.07719,-0.41057,-0.04939,1.75024,0.4526,0.68432,-0.16031,-0.11923,-1.89854,0.34478,-1.8963,-1.28833,-0.16094,-2.7892,1,1,1,0,1
Oc1ccc(cc1)C2=C(c3ccc(OCCN4CCCCC4)cc3)c5ccc(F)cc5OCC2,0.13819,-0.91156,0.13773,0.55308,-0.87048,0.24552,-0.123,-0.41063,0.27915,2.01791,0.4243,0.69861,-0.19081,-0.10718,0.49057,0.44446,0.56433,-1.28833,-0.14561,0.54137,0,1,1,0,1
Oc1ccc(cc1)C2=C(CCOc3cc(F)ccc23)c4ccc(OCCN5CCCC5)cc4,0.14352,-0.89846,0.33853,0.54572,-0.87278,0.24541,-0.05784,-0.41063,0.26296,1.74238,0.17,0.66686,-0.18823,-0.1153,0.49584,0.22282,0.56975,-1.28833,-0.14246,0.53164,0,1,1,0,1
C\C(=C(\Cl)/c1ccccc1)\C=N\NC(=N)N,0.00062,-0.02274,0.61136,0.05753,0.34798,-0.5105,0.0514,0.58855,-1.09271,-0.89191,-1.96776,-0.83902,-0.50883,-0.62062,-1.89854,-0.06196,-1.8963,0.81712,0.97634,1.13318,1,0,1,1,1
NC(=N)N\N=C\C1=C(Cl)c2ccccc2CCC1,-0.03069,-0.03734,-0.08643,0.10585,0.39436,-0.51003,-0.18047,0.58859,-0.35723,-0.48451,-1.7615,-0.43584,-0.59074,-0.60869,-1.89854,0.19248,-1.8963,-1.28833,0.97143,0.9787,1,0,1,1,1
COc1cc2oc(cc2cc1O)c3ccc(O)cc3O,0.84659,-0.46442,-1.0196,-0.48688,0.11235,-0.10886,-0.24659,-0.5983,-1.14969,-1.12993,-0.83828,-1.77147,-0.47435,0.65813,0.50626,-0.74359,0.44381,0.23808,0.2921,0.66986,1,0,0,0,1
COc1cc(O)c2c(C=O)c(oc2c1)c3ccc(O)cc3O,2.18835,0.2071,-1.29013,-1.91613,-0.67198,-0.61544,-0.21356,-0.59818,-1.52898,-1.18266,-1.2227,-1.38418,0.10487,0.66571,0.56402,-0.98256,0.45835,0.22388,0.02095,0.48226,1,1,0,0,1
CC(=CCc1c(O)c(CC(O)C(=C)C)c(O)c2C(=O)C(=COc12)c3ccc(O)c(O)c3)C,1.85723,-0.03394,0.09157,-1.97849,0.29529,-0.06211,-0.13615,-0.59817,-2.1359,-1.08031,-0.39371,-0.57461,0.06058,0.86599,0.77947,-0.04958,0.51115,0.40994,0.38789,-0.82991,0,1,0,0,0
CC(=CCc1c(O)c2C(=O)C(=COc2c3CC(Oc13)C(C)(C)O)c4ccc(O)c(O)c4)C,2.85495,-1.03288,-0.32509,-1.7894,0.29427,-0.06198,-0.22395,-0.59817,-1.12128,-1.08851,-0.41776,-0.63064,0.11959,0.90353,0.82771,0.23273,0.51743,0.43833,0.23452,-0.93706,0,1,0,0,0
CC(=CCc1c(O)c(CC(O)C(=C)C)c2OC=C(C(=O)c2c1O)c3ccc(O)c(O)c3)C,1.75784,-0.04193,0.09157,-2.02937,0.29529,-0.06211,-0.13615,-0.59817,-2.1359,-1.08851,-0.39371,-0.57461,0.07244,0.85837,0.77825,-0.04958,0.51115,0.43109,0.38802,-0.82991,0,1,0,0,0
CC[C@@]12C[C@H](O)[C@@](O)(C[C@H]1CCc3cc(O)ccc23)c4ccccc4,0.02275,-0.71966,-0.44299,0.13405,0.54137,-1.04524,-0.23869,-0.59842,-0.01654,0.48996,-0.77041,0.76928,-0.29926,2.1056,0.88072,0.0569,0.58151,0.99375,1.14438,-2.11754,1,1,0,0,0
CC[C@@]12CC[C@@](O)(C[C@H]1CCc3cc(OCc4ccncc4)ccc23)C*CC,-0.7989,-0.01344,-0.2424,0.37988,0.8058,-0.93185,-0.21095,-0.59848,0.62749,1.11045,-0.20014,0.63265,-0.24529,0.96583,0.76583,0.37264,0.84782,0.62398,0.34485,-1.47638,0,1,1,0,0
CC[C@@]12CC[C@@](O)(C[C@H]1CCc3cc(O)ccc23)C*CC,-0.09269,-0.20208,0.10844,0.13836,0.5266,-0.93295,-0.13142,-0.59848,-0.25052,0.15545,-0.5641,0.56638,-1.18684,2.07569,0.71843,0.42031,0.55642,0.60451,1.10913,-1.2769,1,1,1,0,0
CC*C[C@@]1(O)CC[C@]2(CC=C)[C@H](CCc3cc(O)ccc23)C1,-0.06426,-0.20813,0.6117,0.15757,0.54845,-0.93087,0.05156,-0.59848,-0.30212,0.45582,-0.50393,0.86679,-1.17535,2.08682,0.7299,0.54599,0.56575,0.59402,1.10889,-1.31932,1,1,1,0,0
Oc1ccc2C(=C(Cc3ccccc3)C(=O)Oc2c1)C(F)(F)F,-2.21729,2.08698,1.27965,0.15476,-1.01524,2.70671,0.41982,-0.41046,-1.7778,-0.50575,-0.2832,-1.16842,2.62117,0.64343,0.39492,0.22901,0.46581,-1.28833,-0.97865,1.15883,0,0,0,1,1
Cc1cccc(SCC2=CC(=O)Oc3cc(O)ccc23)n1,0.01337,0.93594,0.35338,-0.33803,-0.19694,0.99602,-0.05251,0.40106,0.04813,-0.82178,-0.9787,-0.48644,-0.42977,-1.244,0.42322,-1.02218,0.49496,0.80078,-0.12676,0.98124,1,1,0,0,1
Cn1cc(nn1)[C@]2(O)CC[C@H]3[C@@H]4CCc5cc(O)ccc5[C@H]4CC[C@]23C,0.41938,-0.6132,-0.59248,-0.24479,0.4585,-1.05216,-0.25097,-0.59848,0.12541,-0.29402,-0.45438,0.4921,-0.97963,-0.33932,0.96421,-0.08673,0.57873,0.66323,1.2546,-2.44655,1,1,1,0,1
COc1cc2[C@H]3CC[C@@]4(C)[C@@H](CCC4=O)[C@@H]3CCc2cc1O,-0.1303,-0.69432,-0.41803,0.53843,0.37361,-0.78278,-0.23594,-0.59842,-0.06447,-0.68029,-0.51911,-0.37794,-0.80108,0.74676,0.55216,-0.04401,0.62776,0.39711,0.57708,0.18799,1,1,1,0,0
C[C@]12CC[C@H]3[C@@H](CCc4cc(O)c(Cl)cc34)[C@@H]1CCCC2=O,0.07803,-0.55871,-0.01413,0.07791,1.0866,-0.68752,-0.16369,0.58859,0.44075,-0.46421,0.15554,-0.20094,-1.41321,-0.63593,0.55506,0.51689,0.63074,1.07341,1.16398,-0.01916,1,1,1,0,0
COc1cc2[C@H]3CC[C@@]4(C)[C@@H](CCCC4=O)[C@@H]3CCc2cc1O,-0.13972,-0.7039,-0.61883,0.54306,0.37859,-0.78281,-0.25239,-0.59842,-0.05995,-0.46421,-0.26481,-0.24114,-0.80108,0.75276,0.56126,0.30825,0.63713,0.40144,0.5763,0.135,1,1,1,0,0
Oc1ccc2C3=C(CCOc2c1)c4ccc(O)cc4O[C@@H]3c5ccc(OCCN6CCCCC6)cc5,0.21618,-0.88803,-0.6461,0.57289,0.4377,-0.16711,-0.25363,-0.59829,0.81094,1.51587,0.55664,0.50913,0.77972,-0.10605,0.57921,-0.16349,0.6381,-1.28833,-0.64995,0.22662,0,1,1,0,1
Oc1ccc2C3=C(CCOc2c1)c4ccc(O)cc4O[C@@H]3c5ccc(OCCN6CCCC6)cc5,0.21702,-0.87549,-0.44529,0.56331,0.43766,-0.16724,-0.23893,-0.5983,0.80705,1.25453,0.30234,0.5086,0.77972,-0.11544,0.5754,-0.38513,0.6346,-1.28833,-0.64682,0.2488,0,1,1,0,1
Oc1ccc2C3=C(CCOc2c1)c4ccc(O)cc4O[C@@H]3c5ccc(OCCN6CCSCC6)cc5,0.19395,-1.33695,0.38427,1.00528,0.43775,-0.16706,-0.04119,0.40106,0.83084,1.22665,0.2717,0.50978,0.7757,-0.96731,0.57993,-0.22726,0.63876,-1.28833,-0.76936,0.22333,0,1,1,0,1
Oc1ccc2C3=C(CCOc2c1)c4ccc(O)cc4O[C@@H]3c5ccc(OCCN6CCOCC6)cc5,0.14154,-2.00813,-0.13496,1.69488,0.43767,-0.16692,-0.19079,-0.59823,0.76422,1.22665,-0.19544,0.50884,0.80683,-0.14359,0.57751,-0.94603,0.63655,-1.28833,-1.34789,0.2488,0,1,1,0,1
Oc1ccc2C3=C(CCOc2c1)c4ccc(O)cc4O[C@@H]3c5ccc(OCCN6CCCCCC6)cc5,0.21615,-0.8924,-0.8469,0.57616,0.43774,-0.16697,-0.2554,-0.59829,0.81483,1.80932,0.81095,0.50967,0.77972,-0.09667,0.58302,0.05814,0.6416,-1.28833,-0.65034,0.20443,0,1,1,0,1
Oc1ccc2C3=C(CCOc2c1)c4ccc(O)cc4O[C@H]3c5ccc(OCCN6CCCCCC6)cc5,0.21615,-0.8924,-0.8469,0.57616,0.43774,-0.16697,-0.2554,-0.59829,0.81483,1.80932,0.81095,0.50967,0.77972,-0.09667,0.58302,0.05814,0.6416,-1.28833,-0.65034,0.20443,0,1,1,0,1
Oc1ccc2C3=C(CCOc2c1)c4ccc(O)cc4O[C@H]3c5ccc(OCCN6CCCC6)cc5,0.21702,-0.87549,-0.44529,0.56331,0.43766,-0.16724,-0.23893,-0.5983,0.80705,1.25453,0.30234,0.5086,0.77972,-0.11544,0.5754,-0.38513,0.6346,-1.28833,-0.64682,0.2488,0,1,1,0,1
Oc1ccc2C3=C(CCOc2c1)c4ccc(O)cc4O[C@@H]3c5ccc(OCCCN6C(=O)CCC6=O)cc5,1.86888,1.08011,-0.75005,-1.91362,-0.33194,0.059,-0.25616,-0.59817,0.55547,0.91204,0.38413,0.5083,0.85906,-0.45523,0.57619,-1.02837,0.63539,-1.28833,-1.36423,0.25443,0,1,0,0,1
CN(C)CCOc1ccc(cc1)[C@H]2Oc3cc(O)ccc3C4=C2c5ccc(O)cc5OCC4,0.10177,-0.72885,0.08279,0.57052,0.43754,-0.16755,-0.13857,-0.5983,0.76267,0.38769,-0.0459,0.50703,0.77972,-0.22388,0.56571,-0.69839,0.62577,0.82647,-0.73234,0.29889,0,1,1,0,0
Oc1ccc2C3=C(CCOc2c1)c4ccc(F)cc4O[C@@H]3c5ccc(OCCN6CCCCCC6)cc5,0.25121,-0.90792,-0.51718,0.55015,-0.8454,0.24622,-0.24568,-0.41063,0.42592,1.80932,0.63103,0.49645,0.83395,-0.09973,0.5622,0.1801,0.6381,-1.28833,-0.66605,0.31281,0,1,1,0,1
Oc1ccc2C3=C(CCOc2c1)c4ccc(O)cc4O[C@H]3c5ccc(OCCN6CCCCC6)cc5,0.21618,-0.88803,-0.6461,0.57289,0.4377,-0.16711,-0.25363,-0.59829,0.81094,1.51587,0.55664,0.50913,0.77972,-0.10605,0.57921,-0.16349,0.6381,-1.28833,-0.64995,0.22662,0,1,1,0,1
Oc1ccc2C3=C(CCOc2c1)c4ccccc4O[C@H]3c5ccc(OCCN6CCCCC6)cc5,-0.2628,-0.80551,-0.25349,0.93487,0.43697,-0.16737,-0.21282,-0.59836,1.03169,1.83756,0.74856,0.49805,0.67126,-0.10052,0.56153,0.01728,0.63741,-1.28833,-0.56022,0.31033,0,1,1,0,0
COc1ccc2C3=C(CCOc2c1)c4ccc(O)cc4O[C@H]3c5ccc(OCCN6CCCCC6)cc5,0.57124,-0.83219,-0.60112,0.64294,0.17094,-0.16668,-0.25146,-0.59829,1.25435,1.51587,0.75417,0.53874,0.77972,-0.10272,0.58924,0.03523,0.66595,0.45456,-1.14684,0.18868,0,1,1,0,1
Oc1ccc2C3=C(CCOc2c1)c4ccccc4O[C@H]3c5ccc(OCCN6CCCCCC6)cc5,-0.26283,-0.80988,-0.45429,0.93815,0.43701,-0.16723,-0.23987,-0.59836,1.03528,-1.59622,1.00287,0.49859,0.67126,-0.09113,0.56493,0.23892,0.64091,-1.28833,-0.56062,0.29054,0,1,1,0,0
Oc1ccc2C3=C(CCOc2c1)c4ccc(O)cc4O[C@@H]3c5ccc(OCCN6C(=O)CCC6=O)cc5,-0.28913,0.66249,-0.54925,-0.83761,-0.35014,0.05976,-0.24816,-0.59817,0.49452,0.69174,0.12983,0.50907,0.87991,-0.47412,0.57313,-1.25,0.63253,-1.28833,-1.37354,0.27557,0,1,0,0,1
COC(=O)COc1ccc(cc1)C2Oc3cc(O)ccc3C4=C2c5ccc(O)cc5OCC4,-0.0142,-1.12815,-0.21814,1.11592,-1.45297,0.95596,-0.20672,-0.59817,0.45638,0.19259,0.14548,0.50431,0.87933,0.53541,0.558,-0.79126,0.61882,0.08575,-1.54803,0.36141,0,1,0,0,0
CCN(CC)CCOc1ccc(cc1)[C@H]2Oc3ccccc3C4=C2c5ccc(O)cc5OCC4,-0.25961,-0.82057,0.82457,0.94393,0.43694,-0.16752,0.15339,-0.59836,1.00195,1.06584,0.65462,0.4978,0.67126,-0.14327,0.55729,0.00614,0.63304,0.9865,-0.55967,0.33012,1,1,1,0,0
CCN(CC)CCOc1ccc(cc1)[C@H]2Oc3cc(F)ccc3C4=C2c5ccc(O)cc5OCC4,0.25443,-0.91861,0.76168,0.55594,-0.84552,0.24598,0.12179,-0.41063,0.38992,0.75074,0.28278,0.49566,0.83395,-0.15187,0.55456,-0.05268,0.63023,0.96347,-0.6651,0.35239,1,1,1,0,0
Oc1ccc2C3=C(CCOc2c1)c4ccc(F)cc4O[C@H]3c5ccc(OCCN6CCCCCC6)cc5,0.25121,-0.90792,-0.51718,0.55015,-0.8454,0.24622,-0.24568,-0.41063,0.42592,1.80932,0.63103,0.49645,0.83395,-0.09973,0.5622,0.1801,0.6381,-1.28833,-0.66605,0.31281,0,1,1,0,1
CC(C)N(CCOc1ccc(cc1)[C@H]2Oc3cc(O)ccc3C4=C2c5ccc(O)cc5OCC4)C(C)C,0.32086,-1.04102,0.01292,0.58642,0.43781,-0.16697,-0.15698,-0.59829,0.7717,0.38769,0.96923,0.51073,0.77972,-0.12378,0.58245,0.39493,0.64103,1.02631,-0.58758,0.19871,0,1,1,0,1
CC(C)N(CCOc1ccc(cc1)[C@@H]2Oc3cc(O)ccc3C4=C2c5ccc(O)cc5OCC4)C(C)C,0.32086,-1.04102,0.01292,0.58642,0.43781,-0.16697,-0.15698,-0.59829,0.7717,0.38769,0.96923,0.51073,0.77972,-0.12378,0.58245,0.39493,0.64103,1.02631,-0.58758,0.19871,0,1,1,0,1
Oc1ccc2C3=C(CCOc2c1)c4ccccc4O[C@@H]3c5ccc(OCCN6CCCCC6)cc5,-0.2628,-0.80551,-0.25349,0.93487,0.43697,-0.16737,-0.21282,-0.59836,1.03169,1.83756,0.74856,0.49805,0.67126,-0.10052,0.56153,0.01728,0.63741,-1.28833,-0.56022,0.31033,0,1,1,0,0
COc1ccc2C3=C(CCOc2c1)c4ccc(O)cc4O[C@@H]3c5ccc(OCCN6CCCCC6)cc5,0.57124,-0.83219,-0.60112,0.64294,0.17094,-0.16668,-0.25146,-0.59829,1.25435,1.51587,0.75417,0.53874,0.77972,-0.10272,0.58924,0.03523,0.66595,0.45456,-1.14684,0.18868,0,1,1,0,1
Oc1ccc2C3=C(CCOc2c1)c4ccc(O)cc4O[C@H]3c5ccc(OCCN6C(=O)CCC6=O)cc5,-0.28913,0.66249,-0.54925,-0.83761,-0.35014,0.05976,-0.24816,-0.59817,0.49452,0.69174,0.12983,0.50907,0.87991,-0.47412,0.57313,-1.25,0.63253,-1.28833,-1.37354,0.27557,0,1,0,0,1
Oc1ccc2C3=C([C@@H](Oc2c1)c4ccc(OCCN5CCCCC5)cc4)c6ccccc6OCC3,-0.30362,-0.80551,-0.25349,0.9271,0.47767,-0.16717,-0.21282,-0.59836,1.02084,1.82487,0.74856,0.48698,0.70003,-0.10123,0.57853,0.01728,0.65492,-1.28833,-0.56009,0.22662,0,1,1,0,0
COc1ccc2C3=C([C@@H](Oc2c1)c4ccc(OCCN5CCCCC5)cc4)c6ccc(O)cc6OCC3,0.57598,-0.83243,-0.60112,0.64259,0.19129,-0.16687,-0.25146,-0.59829,1.2612,1.51587,0.75417,0.52393,0.77972,-0.10222,0.57224,0.03523,0.64844,0.45916,-1.14686,0.27239,0,1,1,0,1
CCN(CC)CCOc1ccc(cc1)[C@@H]2Oc3cc(F)ccc3C4=C2c5ccc(O)cc5OCC4,0.25443,-0.91861,0.76168,0.55594,-0.84552,0.24598,0.12179,-0.41063,0.38992,0.75074,0.28278,0.49566,0.83395,-0.15187,0.55456,-0.05268,0.63023,0.96347,-0.6651,0.35239,1,1,1,0,0
CN1CCN(CCOc2ccc(cc2)[C@H]3Oc4cc(O)ccc4C5=C3c6ccc(O)cc6OCC5)CC1,-0.04562,-1.45864,0.05301,1.41076,0.43771,-0.16691,-0.14661,-0.59829,0.79268,1.22665,-0.25072,0.5093,0.79328,-0.14133,0.5818,-0.91941,0.6405,0.98097,-1.13517,0.21792,0,1,1,0,1
CCN(CC)CCOc1ccc(cc1)[C@@H]2Oc3ccccc3C4=C2c5ccc(O)cc5OCC4,-0.25961,-0.82057,0.82457,0.94393,0.43694,-0.16752,0.15339,-0.59836,1.00195,1.06584,0.65462,0.4978,0.67126,-0.14327,0.55729,0.00614,0.63304,0.9865,-0.55967,0.33012,1,1,1,0,0
COc1ccc2C3=C([C@H](Oc2c1)c4ccc(OCCN5CCCCC5)cc4)c6ccc(O)cc6OCC3,0.57598,-0.83243,-0.60112,0.64259,0.19129,-0.16687,-0.25146,-0.59829,1.2612,1.51587,0.75417,0.52393,0.77972,-0.10222,0.57224,0.03523,0.64844,0.45916,-1.14686,0.27239,0,1,1,0,1
Oc1ccc2C3=C(CCOc2c1)c4ccc(O)cc4O[C@H]3c5ccc(OCCN6CCOCC6)cc5,0.14154,-2.00813,-0.13496,1.69488,0.43767,-0.16692,-0.19079,-0.59823,0.76422,1.22665,-0.19544,0.50884,0.80683,-0.14359,0.57751,-0.94603,0.63655,-1.28833,-1.34789,0.2488,0,1,1,0,1
CN(C)CCOc1ccc(cc1)[C@@H]2Oc3cc(O)ccc3C4=C2c5ccc(O)cc5OCC4,0.10177,-0.72885,0.08279,0.57052,0.43754,-0.16755,-0.13857,-0.5983,0.76267,0.38769,-0.0459,0.50703,0.77972,-0.22388,0.56571,-0.69839,0.62577,0.82647,-0.73234,0.29889,0,1,1,0,0
Oc1ccc2C3=C(CCOc2c1)c4ccccc4O[C@@H]3c5ccc(OCCN6CCCCCC6)cc5,-0.26283,-0.80988,-0.45429,0.93815,0.43701,-0.16723,-0.23987,-0.59836,1.03528,-1.59622,1.00287,0.49859,0.67126,-0.09113,0.56493,0.23892,0.64091,-1.28833,-0.56062,0.29054,0,1,1,0,0
CN(C)CCOc1ccc(cc1)[C@@H]2Oc3cc(O)ccc3C4=C2c5ccccc5OCC4,-0.41803,-0.64633,0.4754,0.92473,0.47736,-0.1676,-0.00602,-0.59836,0.9755,0.69109,0.14602,0.48488,0.70003,-0.21905,0.56504,-0.51762,0.64102,0.84131,-0.64249,0.29889,0,1,1,0,0
CN(C)CCOc1ccc(cc1)[C@@H]2Oc3ccccc3C4=C2c5ccc(O)cc5OCC4,-0.37721,-0.64633,0.4754,0.9325,0.43681,-0.1678,-0.00602,-0.59836,0.98677,0.69877,0.14602,0.49595,0.67126,-0.21834,0.54956,-0.51762,0.62508,0.84334,-0.64262,0.37449,1,1,1,0,0
CN(C)CCOc1ccc(cc1)[C@H]2Oc3ccccc3C4=C2c5ccc(O)cc5OCC4,-0.37721,-0.64633,0.4754,0.9325,0.43681,-0.1678,-0.00602,-0.59836,0.98677,0.69877,0.14602,0.49595,0.67126,-0.21834,0.54956,-0.51762,0.62508,0.84334,-0.64262,0.37449,1,1,1,0,0
Oc1ccc2C3=C(CCOc2c1)c4ccc(O)cc4O[C@@H]3c5ccc(OCCCN6CCCCC6)cc5,1.41897,-0.33994,-0.8469,-0.64319,0.43764,-0.16699,-0.2554,-0.59829,0.81732,1.74924,0.81095,0.50833,0.77514,-0.08717,0.5816,0.05814,0.64038,-1.28833,-0.60247,0.21103,0,1,1,0,1
Oc1ccc2C3=C(CCOc2c1)c4ccc(O)cc4O[C@H]3c5ccc(OCCCN6C(=O)CCC6=O)cc5,1.86888,1.08011,-0.75005,-1.91362,-0.33194,0.059,-0.25616,-0.59817,0.55547,0.91204,0.38413,0.5083,0.85906,-0.45523,0.57619,-1.02837,0.63539,-1.28833,-1.36423,0.25443,0,1,0,0,1
Oc1ccc2C3=C(CCOc2c1)c4ccc(O)cc4O[C@H]3c5ccc(OCCCN6CCCCC6)cc5,1.41897,-0.33994,-0.8469,-0.64319,0.43764,-0.16699,-0.2554,-0.59829,0.81732,1.74924,0.81095,0.50833,0.77514,-0.08717,0.5816,0.05814,0.64038,-1.28833,-0.60247,0.21103,0,1,1,0,1
